Age,Income,Employment_Length,Loan_Amount,Interest_Rate,Loan_Status,Loan_Percent_Income,Historical_Length,Historical_Default_Y,Home_Status_MORTGAGE,Home_Status_OTHER,Home_Status_OWN,Home_Status_RENT,Loan_Intent_DEBTCONSOLIDATION,Loan_Intent_EDUCATION,Loan_Intent_HOMEIMPROVEMENT,Loan_Intent_MEDICAL,Loan_Intent_PERSONAL,Loan_Intent_VENTURE,Loan_Grade_A,Loan_Grade_B,Loan_Grade_C,Loan_Grade_D,Loan_Grade_E,Loan_Grade_F,Loan_Grade_G
1,-0.27987331025790735,-0.19336063664536673,0.4811660207000924,-1.2075797642677086,0.0,0.6629504105877323,0.7942526100553873,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.5902723141444604,2.284618840764956,-0.6961991972886026,-1.0991989227681995,0.0,-0.1832376322457916,1.0419574771255,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.12467380831463085,-0.9367544798684635,0.1532421512602881,-0.436527491885487,0.0,0.09882504869871638,0.7942526100553873,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-0.5902723141444604,0.054437311095665505,0.33103220095656755,0.6039285865097995,0.0,1.5091384534212566,0.5465477429852744,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1.039322456259943,-0.441158584386399,0.37054110088907405,0.6039285865097995,0.0,-0.6533421004866382,0.7942526100553873,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.10812544460028392,0.054437311095665505,0.4811660207000924,-1.0930057318253705,0.0,0.09882504869871638,1.0419574771255,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.04707405734299259,-0.441158584386399,-1.1307970965461744,0.16730862504034877,0.0,-1.217467462375654,0.05113800884504882,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0.10812544460028392,0.054437311095665505,-0.6803956373155999,2.5950394746293517,0.0,-0.9354047814311461,0.05113800884504882,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1.4273212111181341,-0.6889565321274312,0.8446479000791526,0.13634267032620345,0.0,-0.5593212068384689,0.05113800884504882,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,-0.47387268768700297,0.054437311095665505,-0.6408867373830934,2.322539073144871,0.0,-0.3712794195421302,0.2988428759151616,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-0.16347368380044996,-0.6889565321274312,-0.19838705813902013,0.13943926579761792,0.0,-0.27725852589396077,-0.19656685822506398,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,-0.5437124635614774,-0.6889565321274312,-0.4196368977610568,-0.20737942700081127,0.0,0.09882504869871638,0.2988428759151616,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,2.203318720834517,2.0368208930239238,0.7932863301668941,-1.0991989227681995,0.0,-0.8413838877829769,0.05113800884504882,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.3186731857437265,-0.6889565321274312,1.3977724991342442,0.6039285865097995,0.0,1.8852220280139338,1.0419574771255,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.1663252578290126,0.7978311543187623,0.1334877012940348,1.7744416747044969,0.0,-0.27725852589396077,-0.19656685822506398,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.8453230788308473,0.054437311095665505,-0.873989246984882,-1.3252503921814613,0.0,-1.217467462375654,0.7942526100553873,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.45732432397265604,2.284618840764956,1.5992678887900276,0.7587583600805267,0.0,0.47490862329139377,0.2988428759151616,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.5543240126872039,0.3022352588366978,3.215181896029545,-0.6501925794130909,0.0,1.4151175597730872,0.5465477429852744,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,-0.3186731857437265,0.3022352588366978,-0.5381635975585765,-0.9784316993830324,0.0,-0.4653003131902996,1.0419574771255,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0.04992563137155523,-1.1845524276094956,1.3977724991342442,0.4614851948247302,0.0,0.9450130915322406,0.2988428759151616,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.45732432397265604,2.284618840764956,-0.4196368977610568,-0.7895393756267451,0.0,-0.8413838877829769,-0.19656685822506398,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0.47672426171556564,0.55003320657773,-0.6013778374505869,-0.9784316993830324,0.0,-1.0294256750793156,-0.19656685822506398,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1.039322456259943,0.7978311543187623,-0.3050610879567878,-1.551301861594723,0.0,-1.0294256750793156,0.7942526100553873,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.33807312348663604,-0.6889565321274312,-0.873989246984882,-0.6625789612987488,0.0,-0.8413838877829769,0.05113800884504882,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1.2845376693303199,0.3022352588366978,-0.86213657700513,-0.015390507773109262,0.0,-1.3114883560238235,0.5465477429852744,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1.2333218336890386,0.7978311543187623,-0.8147258970861222,-0.34982281868588,0.0,-1.3114883560238235,0.05113800884504882,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,-0.08587393282881171,0.55003320657773,0.24411262110505313,-1.0930057318253705,0.0,0.09882504869871638,0.7942526100553873,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0.45732432397265604,0.55003320657773,-0.8937436969511353,-1.0991989227681995,0.0,-1.217467462375654,-0.19656685822506398,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.2333218336890386,-0.9367544798684635,2.425003897379414,1.929271448275224,0.0,0.1928459423468858,0.2988428759151616,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.6368321647274433,0.054437311095665505,-1.2256184563841903,0.5110307223673629,0.0,-1.0294256750793156,0.05113800884504882,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-0.33807312348663604,1.0456291020597945,0.5127731406460976,-0.12996454021544768,0.0,0.8509921978840712,1.0419574771255,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.27987331025790735,-0.19336063664536673,-0.7396589872143597,0.6782468778237486,0.0,-0.6533421004866382,0.5465477429852744,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.5543240126872039,0.3022352588366978,-1.2256184563841903,-0.12996454021544768,0.0,-1.405509249671993,0.05113800884504882,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.6872720028590081,-0.441158584386399,-0.15097637822001228,1.4276229819060682,0.0,1.03903398518041,0.7942526100553873,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.593123888173023,0.054437311095665505,-0.2181415081052734,0.13943926579761792,0.0,-0.7473629941348076,0.2988428759151616,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,-0.5126725631728221,-0.9367544798684635,-0.02454789843599136,0.24472351182571236,0.0,0.6629504105877323,0.05113800884504882,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,-0.38075298652103706,0.55003320657773,0.702415860322129,1.0467417389220792,0.0,1.2270757724767483,0.5465477429852744,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-0.07617396395735693,0.7978311543187623,-1.273029136303198,-1.3933754925525812,0.0,-1.3114883560238235,0.5465477429852744,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,-0.5437124635614774,2.284618840764956,0.33103220095656755,-0.9722385084402032,0.0,1.3210966661249177,-0.19656685822506398,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0.6996101464438536,2.284618840764956,-0.6961991972886026,0.06821756995508328,0.0,-1.1234465687274848,-0.19656685822506398,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,-0.5127501629237937,0.7978311543187623,-0.43148956774080877,-1.0991989227681995,0.0,0.004804155050547228,0.2988428759151616,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.45732432397265604,-0.441158584386399,-0.7041009772751039,-0.6625789612987488,0.0,-1.0294256750793156,0.7942526100553873,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,-0.27987331025790735,1.0456291020597945,-0.451244017707062,-0.436527491885487,0.0,-0.3712794195421302,1.0419574771255,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.07175056133232849,-0.6889565321274312,-0.3248155379230411,1.1396396030645157,0.0,-0.5593212068384689,-0.19656685822506398,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,-0.5902723141444604,-0.441158584386399,-0.7357080972211091,-0.027776889658767723,0.0,-0.27725852589396077,0.5465477429852744,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0.10812544460028392,2.284618840764956,-1.0991899766001694,-0.24453857265778556,0.0,-1.217467462375654,0.2988428759151616,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0.7483233901162994,-0.441158584386399,-1.0043686167621535,0.9104915381798394,0.0,-1.3114883560238235,0.7942526100553873,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,-0.2217510967801503,-0.19336063664536673,0.8446479000791526,0.9848098294937885,0.0,0.9450130915322406,1.0419574771255,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.027674119600083025,-0.441158584386399,-0.7396589872143597,-0.9722385084402032,0.0,-0.8413838877829769,1.0419574771255,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.3215247597722891,-0.19336063664536673,-0.19838705813902013,-1.2075797642677086,0.0,-0.6533421004866382,0.5465477429852744,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,-0.027674119600083025,-0.19336063664536673,0.33103220095656755,-1.0403636088113233,0.0,0.09882504869871638,0.2988428759151616,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-0.7066719406019177,0.3022352588366978,-1.2256184563841903,-0.08970879908705838,0.0,-1.0294256750793156,0.2988428759151616,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.2333134596749244,-0.441158584386399,1.4767902989992572,-1.0991989227681995,0.0,1.6971802407175949,1.0419574771255,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.7066719406019177,-0.6889565321274312,-1.091288196613668,0.9445540883653991,0.0,-0.7473629941348076,1.0419574771255,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-0.19451358418910528,-0.9367544798684635,-1.091288196613668,-0.3250500549145636,0.0,-1.1234465687274848,0.7942526100553873,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,-0.6281797924941056,-0.6889565321274312,-0.30111019796353716,1.0715145026933954,0.0,0.5689295169395632,0.7942526100553873,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-0.5126725631728221,-0.441158584386399,0.5285767006191002,1.4276229819060682,0.0,1.4151175597730872,0.5465477429852744,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,-0.24107343477208823,-0.6889565321274312,-0.451244017707062,0.2942690393683451,0.0,-0.3712794195421302,-0.19656685822506398,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,-0.3656016351438247,-0.6889565321274312,-0.451244017707062,0.7587583600805267,0.0,-0.27725852589396077,-0.19656685822506398,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,-0.7454718160877368,-1.1845524276094956,-0.451244017707062,-0.436527491885487,0.0,0.6629504105877323,0.2988428759151616,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.2992732480008169,0.3022352588366978,-0.9569579368431458,-0.015390507773109262,0.0,-0.9354047814311461,0.05113800884504882,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.27987331025790735,-0.19336063664536673,0.1532421512602881,0.5110307223673629,0.0,0.2868668359950552,1.0419574771255,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.6872720028590081,-0.441158584386399,-0.577672497491083,0.7587583600805267,0.0,0.1928459423468858,0.7942526100553873,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,-0.5902723141444604,1.0456291020597945,-0.15097637822001228,0.6039285865097995,0.0,0.6629504105877323,0.05113800884504882,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.1663252578290126,-1.1845524276094956,-0.6171813974235895,0.2942690393683451,0.0,-0.8413838877829769,0.5465477429852744,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1.5049209620897726,0.55003320657773,-0.6171813974235895,-1.0465567997541523,0.0,-1.217467462375654,-0.19656685822506398,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.9976710067455612,-0.6889565321274312,-0.008744338462988742,-0.3250500549145636,0.0,4.423786156514506,-0.19656685822506398,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.1663252578290126,-1.1845524276094956,1.4372813990667508,1.731089338104693,0.0,0.7569713042359018,-0.19656685822506398,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,2.3779181605207027,0.054437311095665505,0.33103220095656755,-1.7401941853510101,0.0,-1.0294256750793156,0.7942526100553873,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,-0.4156728744582743,0.3022352588366978,-1.0359757367081588,-1.0465567997541523,0.0,-0.9354047814311461,0.7942526100553873,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.5543240126872039,2.284618840764956,2.425003897379414,-0.34982281868588,0.0,0.8509921978840712,0.5465477429852744,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.00895296285853023,0.3022352588366978,-0.7673152171671144,-0.015390507773109262,0.0,-0.9354047814311461,0.5465477429852744,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,-0.24107343477208823,-0.441158584386399,-0.8937436969511353,1.7899246520615697,0.0,-0.9354047814311461,0.2988428759151616,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.20227355928626908,-0.9367544798684635,-0.2616012980310306,-1.7401941853510101,0.0,-0.27725852589396077,0.2988428759151616,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.5980322892416242,-1.1845524276094956,0.022862781483016494,0.6410877321667737,0.0,1.03903398518041,-0.19656685822506398,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.43800198598071816,0.3022352588366978,0.24411262110505313,-1.0465567997541523,0.0,-0.3712794195421302,1.0419574771255,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,-0.3656016351438247,-0.6889565321274312,0.4100500008215806,0.891911965351352,0.0,0.8509921978840712,0.5465477429852744,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-0.9012921160387865,-0.441158584386399,-0.897694586944386,-1.1611308321964904,0.0,0.2868668359950552,0.2988428759151616,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,-0.4156728744582743,0.054437311095665505,-0.9253508168971405,-1.551301861594723,0.0,-0.8413838877829769,0.2988428759151616,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0.7095235146304804,2.284618840764956,-0.2181415081052734,1.161315771364417,0.0,-0.8413838877829769,0.7942526100553873,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-0.027674119600083025,0.054437311095665505,1.1212101996066983,-0.34982281868588,0.0,0.8509921978840712,-0.19656685822506398,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.8453230788308473,2.532416788505988,-1.3520469361682113,-0.24453857265778556,0.0,-1.4995301433201622,-0.19656685822506398,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.10812544460028392,-0.441158584386399,0.2125055011590479,0.9445540883653991,0.0,-0.1832376322457916,0.2988428759151616,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,-0.7259942785938557,2.0368208930239238,-0.86213657700513,1.1179634347646137,0.0,-0.27725852589396077,0.05113800884504882,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.36032463525810826,1.7890229452828912,0.8446479000791526,1.9973965486463436,0.0,0.09882504869871638,0.5465477429852744,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,-0.4156728744582743,2.284618840764956,-0.7396589872143597,-0.1206747538012037,0.0,-0.5593212068384689,0.5465477429852744,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,-0.5902723141444604,-0.441158584386399,-0.577672497491083,0.7401787872520392,0.0,0.004804155050547228,-0.19656685822506398,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,-0.6833920153104263,0.054437311095665505,-0.8305294570591248,-0.9784316993830324,0.0,-0.27725852589396077,1.0419574771255,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.3186731857437265,-0.441158584386399,0.24411262110505313,0.031058424298109004,0.0,0.47490862329139377,0.05113800884504882,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-0.008274181857173463,-0.6889565321274312,-0.7199045372481065,-1.5636882434803812,0.0,-0.8413838877829769,-0.19656685822506398,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.45732432397265604,-0.441158584386399,0.05446990142902173,0.87023579705145,0.0,-0.5593212068384689,0.7942526100553873,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.06932556911446479,-0.19336063664536673,0.08607702137502696,1.4431059592631406,0.0,-0.1832376322457916,0.7942526100553873,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-0.5126725631728221,-0.441158584386399,-0.7673152171671144,0.5667694408528247,0.0,-0.4653003131902996,0.05113800884504882,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,3.561314362838186,0.7978311543187623,2.5830394971094406,-1.625620152908672,0.0,-0.6533421004866382,0.2988428759151616,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.36523303632670945,0.3022352588366978,1.1212101996066983,0.4614851948247302,0.0,1.6971802407175949,0.5465477429852744,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,-0.28763328535507116,-0.19336063664536673,-0.897694586944386,-1.0217840359828358,0.0,-0.8413838877829769,0.7942526100553873,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.5126725631728221,1.0456291020597945,-0.9727614968161484,1.161315771364417,0.0,-0.7473629941348076,0.05113800884504882,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1.62132058854723,-0.6889565321274312,1.5992678887900276,-0.3219534594431491,0.0,-0.3712794195421302,0.5465477429852744,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0.030525693628645663,0.054437311095665505,-0.7396589872143597,1.4431059592631406,0.0,-0.9354047814311461,1.0419574771255,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
